stations_id,stationsname,bundesland,mess_datum,mess_datum_beginn,mess_datum_ende,bedeckungsgrad,lufttemperatur,lufttemperatur_max,lufttemperatur_min,windstaerke,sonnenscheindauer,windspitze,lufttemperatur_absmax,lufttemperatur_absmin,niederschlagshoehe,niederschlagshoehe_max,schneehoehe_neu,schneehoehe,sturm_6bft,sturm_8bft,gewitter,glatteis,graupel,hagel,nebel,tau,stationshoehe,geobreite,geolaenge
701,Bremerhaven,Bremen,1997-01-15,19970101,19971231,5.25,9.85,12.79,6.98,3.15,1732.6,28.3,32,-15.6,608.6,26.6,0,25,65,6,21,2,15,1,38,111,7,53.5332,8.5761
701,Bremerhaven,Bremen,1998-01-15,19980101,19981231,5.79,9.78,12.56,7.27,3.49,1325.4,34.5,30.8,-7.8,1039.5,47,8,31,116,12,22,5,12,1,31,125,7,53.5332,8.5761
701,Bremerhaven,Bremen,1999-01-15,19990101,19991231,5.31,10.7,13.82,7.8,3.44,1713.9,33,30.5,-5.5,719.9,27.8,16,22,99,9,32,5,20,0,30,115,7,53.5332,8.5761
701,Bremerhaven,Bremen,2000-01-15,20000101,20001231,5.58,10.64,13.45,7.91,3.55,1458.3,28,32.9,-6.7,683.2,20.4,1,1,94,12,14,6,13,0,42,118,7,53.5332,8.5761
701,Bremerhaven,Bremen,2001-01-15,20010101,20011231,5.58,9.84,12.65,7.14,3.36,1473.8,27.2,32.1,-6.6,927.5,47,26,40,102,3,27,18,15,1,36,148,7,53.5332,8.5761
701,Bremerhaven,Bremen,2002-01-15,20020101,20021231,5.56,10.5,13.41,7.68,3.31,1540.9,33.3,34.3,-9.1,994.7,70.5,3,11,86,8,24,16,13,2,36,148,7,53.5332,8.5761
701,Bremerhaven,Bremen,2003-01-15,20030101,20031231,4.87,10.19,13.5,6.97,3.23,1973,28,33.4,-11.5,661.1,30.9,23,62,87,6,15,6,11,1,43,136,7,53.5332,8.5761
701,Bremerhaven,Bremen,2004-01-15,20040101,20041231,5.54,10.16,12.98,7.41,3.43,1559.6,30,30.4,-4.3,867.4,28.8,12,18,104,13,26,6,12,2,44,126,7,53.5332,8.5761
701,Bremerhaven,Bremen,2005-01-15,20050101,20051231,5.22,10.36,13.41,7.4,3.35,1736.5,31.2,30.3,-12.1,769.7,21.7,25,62,92,7,20,4,16,0,36,149,7,53.5332,8.5761
701,Bremerhaven,Bremen,2006-01-15,20060101,20061231,5.28,10.82,13.75,7.91,3.3,1624.4,30.4,32.5,-9.7,727.7,25.6,29,147,104,5,23,13,18,1,29,124,7,53.5332,8.5761
701,Bremerhaven,Bremen,2007-01-15,20070101,20071231,5.44,10.94,13.92,8.04,3.5,1536.9,30.6,30.4,-5.7,920.9,27.4,9,18,116,7,19,6,15,1,23,149,7,53.5332,8.5761
701,Bremerhaven,Bremen,2008-01-15,20080101,20081231,NA,10.46,13.54,7.44,3.4,1604.7,27.4,32.3,-6.5,835.4,40.4,NA,NA,103,6,23,3,12,1,33,138,7,53.5332,8.5761
701,Bremerhaven,Bremen,2009-01-15,NA,NA,5.39,10.14,13.14,7.22,3.31,1668.5,26.3,34.7,-9.3,697.3,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2010-01-15,NA,NA,5.72,8.49,11.33,5.68,3.34,1604.5,25.8,34.1,-11.4,713.6,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2011-01-15,NA,NA,5.43,10.22,13.34,7.32,3.52,1569.4,27.4,30.4,-8.2,738.9,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2012-01-15,NA,NA,5.71,9.74,12.69,6.89,3.51,1443.5,31,34.7,-13.7,729.1,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2013-01-15,NA,NA,NA,9.35,12.25,6.6,NA,1496,NA,34.2,-9,738.2,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2014-01-15,NA,NA,NA,11.24,14.35,8.3,NA,1601.9,NA,32.1,-9.8,678,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2015-01-15,NA,NA,NA,10.39,13.39,7.52,3.57,1592.6,34,34.8,-4.4,844.8,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2017-01-15,NA,NA,NA,10.34,13.23,7.59,NA,1454.16,NA,29.5,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2018-01-15,NA,NA,NA,11.08,14.39,7.88,3.35,1904.96,30.1,34.6,-10.5,568.3,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2019-01-15,NA,NA,NA,11.05,14.19,8.04,NA,1636.96,NA,35.6,-6.7,755.1,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
701,Bremerhaven,Bremen,2020-01-15,NA,NA,NA,11.21,14.34,8.19,NA,NA,NA,32.5,-1.6,704.5,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,53.5332,8.5761
722,Brocken,Sachsen-Anhalt,1896-01-15,18960101,18961231,5.8,1.91,4.49,-0.46,5.22,NA,NA,23.4,-16.6,1700.5,95.2,NA,9950,NA,NA,NA,NA,18,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1896-01-15,18960101,18961231,5.8,1.91,4.49,-0.46,5.22,NA,NA,23.4,-16.6,1700.5,95.2,NA,9950,NA,NA,NA,NA,18,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1897-01-15,18970101,18971231,6.13,2.68,5.31,-0.02,5.26,NA,NA,22,-15.8,1200.1,36.1,NA,4167,NA,NA,NA,NA,28,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1897-01-15,18970101,18971231,6.13,2.68,5.31,-0.02,5.26,NA,NA,22,-15.8,1200.1,36.1,NA,4167,NA,NA,NA,NA,28,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1898-01-15,18980101,18981231,6.35,3.17,5.8,0.57,5.25,NA,NA,25,-10.8,1177.6,106.2,NA,1551,NA,NA,NA,NA,29,6,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1898-01-15,18980101,18981231,6.35,3.17,5.8,0.57,5.25,NA,NA,25,-10.8,1177.6,106.2,NA,1551,NA,NA,NA,NA,29,6,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1899-01-15,18990101,18991231,6.16,2.45,5.15,-0.31,5.05,NA,NA,23.1,-17.1,1788.1,72.6,NA,599,NA,NA,NA,NA,33,9,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1899-01-15,18990101,18991231,6.16,2.45,5.15,-0.31,5.05,NA,NA,23.1,-17.1,1788.1,72.6,NA,599,NA,NA,NA,NA,33,9,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1900-01-15,19000101,19001231,6.12,2.6,5.35,-0.05,3.76,NA,NA,25.3,-16,2509.6,95.6,NA,4444,NA,NA,NA,NA,12,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1900-01-15,19000101,19001231,6.12,2.6,5.35,-0.05,3.76,NA,NA,25.3,-16,2509.6,95.6,NA,4444,NA,NA,NA,NA,12,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1901-01-15,19010101,19011231,5.61,2.27,4.85,-0.2,3.76,NA,NA,23.6,-19.5,1543.1,63,NA,9595,NA,NA,NA,NA,22,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1901-01-15,19010101,19011231,5.61,2.27,4.85,-0.2,3.76,NA,NA,23.6,-19.5,1543.1,63,NA,9595,NA,NA,NA,NA,22,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1902-01-15,19020101,19021231,6.16,1.33,3.95,-1.03,5.17,NA,NA,22.8,-20.5,1802.5,39.2,NA,3611,NA,NA,NA,NA,33,22,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1902-01-15,19020101,19021231,6.16,1.33,3.95,-1.03,5.17,NA,NA,22.8,-20.5,1802.5,39.2,NA,3611,NA,NA,NA,NA,33,22,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1903-01-15,19030101,19031231,6,2.65,5.27,0.22,5.54,NA,NA,22.6,-18,1829.7,42.9,NA,4216,NA,NA,NA,NA,33,6,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1903-01-15,19030101,19031231,6,2.65,5.27,0.22,5.54,NA,NA,22.6,-18,1829.7,42.9,NA,4216,NA,NA,NA,NA,33,6,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1904-01-15,19040101,19041231,6.18,2.71,5.53,0,4.75,NA,NA,26.5,-16.1,1472.5,77,NA,9579,NA,NA,NA,NA,19,2,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1904-01-15,19040101,19041231,6.18,2.71,5.53,0,4.75,NA,NA,26.5,-16.1,1472.5,77,NA,9579,NA,NA,NA,NA,19,2,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1905-01-15,19050101,19051231,6.28,2.14,4.63,-0.52,5.05,NA,NA,26.5,-17.1,2035.5,83.7,NA,6315,NA,NA,NA,NA,17,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1905-01-15,19050101,19051231,6.28,2.14,4.63,-0.52,5.05,NA,NA,26.5,-17.1,2035.5,83.7,NA,6315,NA,NA,NA,NA,17,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1906-01-15,19060101,19061231,6.31,2.81,5.43,0.18,4.95,NA,NA,23.4,-14.1,1845.7,134.9,NA,3298,NA,NA,NA,NA,19,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1906-01-15,19060101,19061231,6.31,2.81,5.43,0.18,4.95,NA,NA,23.4,-14.1,1845.7,134.9,NA,3298,NA,NA,NA,NA,19,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1907-01-15,19070101,19071231,6.2,2.17,4.87,-0.56,4.88,NA,NA,22.9,-24.6,1678.2,62.6,NA,5741,NA,NA,NA,NA,11,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1907-01-15,19070101,19071231,6.2,2.17,4.87,-0.56,4.88,NA,NA,22.9,-24.6,1678.2,62.6,NA,5741,NA,NA,NA,NA,11,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1908-01-15,19080101,19081231,5.87,2.35,5.01,-0.21,4.81,NA,NA,24.6,-20.6,1424.3,55.7,NA,3353,NA,NA,NA,NA,15,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1908-01-15,19080101,19081231,5.87,2.35,5.01,-0.21,4.81,NA,NA,24.6,-20.6,1424.3,55.7,NA,3353,NA,NA,NA,NA,15,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1909-01-15,19090101,19091231,6.12,1.68,4.29,-0.84,4.94,NA,NA,22.6,-15.7,1828.5,77.7,NA,4302,NA,NA,NA,NA,10,2,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1909-01-15,19090101,19091231,6.12,1.68,4.29,-0.84,4.94,NA,NA,22.6,-15.7,1828.5,77.7,NA,4302,NA,NA,NA,NA,10,2,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1910-01-15,19100101,19101231,6.29,2.79,5.27,0.54,4.96,NA,NA,20.4,-11.8,1553.7,36.3,NA,2452,NA,NA,NA,NA,12,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1910-01-15,19100101,19101231,6.29,2.79,5.27,0.54,4.96,NA,NA,20.4,-11.8,1553.7,36.3,NA,2452,NA,NA,NA,NA,12,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1911-01-15,19110101,19111231,5.9,3.43,6.21,0.85,4.99,NA,NA,26.9,-14.1,1197.4,40.6,NA,NA,NA,NA,NA,NA,13,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1911-01-15,19110101,19111231,5.9,3.43,6.21,0.85,4.99,NA,NA,26.9,-14.1,1197.4,40.6,NA,NA,NA,NA,NA,NA,13,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1912-01-15,19120101,19121231,6.3,2.41,4.92,0.07,4.6,NA,NA,22.8,-20.2,1812.8,55.1,NA,2267,NA,NA,NA,NA,26,1,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1912-01-15,19120101,19121231,6.3,2.41,4.92,0.07,4.6,NA,NA,22.8,-20.2,1812.8,55.1,NA,2267,NA,NA,NA,NA,26,1,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1913-01-15,19130101,19131231,5.84,2.97,5.58,0.54,4.63,NA,NA,20.1,-16,1602.1,59.6,NA,NA,NA,NA,NA,NA,11,1,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1913-01-15,19130101,19131231,5.84,2.97,5.58,0.54,4.63,NA,NA,20.1,-16,1602.1,59.6,NA,NA,NA,NA,NA,NA,11,1,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1914-01-15,19140101,19141231,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1914-01-15,19140101,19141231,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1915-01-15,19150101,19151231,6.15,2.07,4.68,-0.46,4.63,NA,NA,24.4,-16.3,1541.6,41.4,NA,4661,NA,NA,NA,NA,1,0,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1915-01-15,19150101,19151231,6.15,2.07,4.68,-0.46,4.63,NA,NA,24.4,-16.3,1541.6,41.4,NA,4661,NA,NA,NA,NA,1,0,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1916-01-15,19160101,19161231,NA,2.62,5.22,0.18,NA,NA,NA,20.7,-11.7,1635.2,64.1,NA,2006,NA,NA,NA,NA,14,1,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1916-01-15,19160101,19161231,NA,2.62,5.22,0.18,NA,NA,NA,20.7,-11.7,1635.2,64.1,NA,2006,NA,NA,NA,NA,14,1,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1919-01-15,19190101,19191231,5.99,1.59,4.32,-0.92,4.83,NA,NA,24.4,-17.3,1307.4,39,NA,3778,NA,NA,NA,NA,10,1,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1919-01-15,19190101,19191231,5.99,1.59,4.32,-0.92,4.83,NA,NA,24.4,-17.3,1307.4,39,NA,3778,NA,NA,NA,NA,10,1,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1920-01-15,19200101,19201231,5.6,3.45,6.19,0.84,4.74,NA,NA,21.5,-18,1133.9,50.3,NA,2254,NA,NA,NA,NA,13,2,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1920-01-15,19200101,19201231,5.6,3.45,6.19,0.84,4.74,NA,NA,21.5,-18,1133.9,50.3,NA,2254,NA,NA,NA,NA,13,2,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1921-01-15,19210101,19211231,5.16,3.63,6.43,0.74,4.88,NA,NA,25.2,-14,1157.7,42.4,NA,2522,NA,NA,NA,NA,15,2,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1921-01-15,19210101,19211231,5.16,3.63,6.43,0.74,4.88,NA,NA,25.2,-14,1157.7,42.4,NA,2522,NA,NA,NA,NA,15,2,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1922-01-15,19220101,19221231,6.05,1.3,3.87,-1.33,5.23,NA,NA,24.5,-21.9,1657,63.6,NA,8837,NA,NA,NA,NA,23,5,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1922-01-15,19220101,19221231,6.05,1.3,3.87,-1.33,5.23,NA,NA,24.5,-21.9,1657,63.6,NA,8837,NA,NA,NA,NA,23,5,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1923-01-15,19230101,19231231,6.29,1.75,4.2,-0.66,5.2,NA,NA,26.9,-16.6,1428.9,47.6,NA,14940,NA,NA,NA,NA,20,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1923-01-15,19230101,19231231,6.29,1.75,4.2,-0.66,5.2,NA,NA,26.9,-16.6,1428.9,47.6,NA,14940,NA,NA,NA,NA,20,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1924-01-15,19240101,19241231,5.69,2.35,5.13,-0.36,5.1,NA,NA,23,-16.6,1243.3,40.2,NA,17267,NA,NA,NA,NA,9,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1924-01-15,19240101,19241231,5.69,2.35,5.13,-0.36,5.1,NA,NA,23,-16.6,1243.3,40.2,NA,17267,NA,NA,NA,NA,9,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1925-01-15,19250101,19251231,6.16,2.56,5.1,0.13,5.26,NA,NA,23.5,-15.4,1556.7,82.8,NA,8520,NA,NA,NA,NA,25,5,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1925-01-15,19250101,19251231,6.16,2.56,5.1,0.13,5.26,NA,NA,23.5,-15.4,1556.7,82.8,NA,8520,NA,NA,NA,NA,25,5,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1926-01-15,19260101,19261231,6.47,3.02,5.4,0.63,5.38,NA,NA,21.3,-18.6,1588.8,71.9,NA,8593,NA,NA,NA,NA,23,6,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1926-01-15,19260101,19261231,6.47,3.02,5.4,0.63,5.38,NA,NA,21.3,-18.6,1588.8,71.9,NA,8593,NA,NA,NA,NA,23,6,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1927-01-15,19270101,19271231,6.16,2.34,4.88,-0.17,5.51,NA,NA,22.5,-18.2,1667.8,55.1,NA,9504,NA,NA,NA,NA,27,7,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1927-01-15,19270101,19271231,6.16,2.34,4.88,-0.17,5.51,NA,NA,22.5,-18.2,1667.8,55.1,NA,9504,NA,NA,NA,NA,27,7,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1928-01-15,19280101,19281231,5.78,2.52,5.31,-0.11,5.3,NA,NA,24.9,-14.8,1292.7,35.4,NA,9330,NA,NA,NA,NA,19,0,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1928-01-15,19280101,19281231,5.78,2.52,5.31,-0.11,5.3,NA,NA,24.9,-14.8,1292.7,35.4,NA,9330,NA,NA,NA,NA,19,0,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1929-01-15,19290101,19291231,5.33,2.38,5.27,-0.3,5.32,NA,NA,24.1,-26,988.5,35.4,NA,16795,NA,NA,NA,NA,12,1,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1929-01-15,19290101,19291231,5.33,2.38,5.27,-0.3,5.32,NA,NA,24.1,-26,988.5,35.4,NA,16795,NA,NA,NA,NA,12,1,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1930-01-15,19300101,19301231,5.76,3.46,6.16,0.92,5.37,NA,NA,23.6,-12.3,1406.4,50.1,NA,2575,NA,NA,NA,NA,15,7,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1930-01-15,19300101,19301231,5.76,3.46,6.16,0.92,5.37,NA,NA,23.6,-12.3,1406.4,50.1,NA,2575,NA,NA,NA,NA,15,7,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1931-01-15,19310101,19311231,6.06,2.03,4.4,-0.54,5.48,NA,NA,22.5,-16.5,1482.4,44.3,NA,19708,NA,NA,NA,NA,13,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1931-01-15,19310101,19311231,6.06,2.03,4.4,-0.54,5.48,NA,NA,22.5,-16.5,1482.4,44.3,NA,19708,NA,NA,NA,NA,13,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1932-01-15,19320101,19321231,5.63,3.23,5.91,0.45,5.3,NA,NA,27.8,-20.9,1191.9,63.3,NA,2387,NA,NA,NA,NA,15,2,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1932-01-15,19320101,19321231,5.63,3.23,5.91,0.45,5.3,NA,NA,27.8,-20.9,1191.9,63.3,NA,2387,NA,NA,NA,NA,15,2,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1933-01-15,19330101,19331231,5.71,2.43,4.94,-0.16,5.03,NA,NA,23.2,-19.4,1132.5,37.4,NA,2521,NA,NA,NA,NA,25,7,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1933-01-15,19330101,19331231,5.71,2.43,4.94,-0.16,5.03,NA,NA,23.2,-19.4,1132.5,37.4,NA,2521,NA,NA,NA,NA,25,7,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1934-01-15,19340101,19341231,6.12,4.2,6.79,1.52,5.34,NA,NA,21,-13.7,1119.6,42.7,NA,2996,NA,NA,NA,NA,12,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1934-01-15,19340101,19341231,6.12,4.2,6.79,1.52,5.34,NA,NA,21,-13.7,1119.6,42.7,NA,2996,NA,NA,NA,NA,12,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1935-01-15,19350101,19351231,6.33,2.54,5.15,0,6.03,NA,NA,24,-17.4,1721.2,59,NA,7539,NA,NA,NA,NA,23,5,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1935-01-15,19350101,19351231,6.33,2.54,5.15,0,6.03,NA,NA,24,-17.4,1721.2,59,NA,7539,NA,NA,NA,NA,23,5,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1936-01-15,19360101,19361231,6.42,3.11,5.69,0.56,5.28,NA,NA,22.4,-16.4,1285.3,48.8,NA,2175,NA,NA,NA,NA,11,5,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1936-01-15,19360101,19361231,6.42,3.11,5.69,0.56,5.28,NA,NA,22.4,-16.4,1285.3,48.8,NA,2175,NA,NA,NA,NA,11,5,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1937-01-15,19370101,19371231,6.38,3.2,5.8,0.63,5.17,NA,NA,24.3,-18.7,1645.4,59.1,NA,10811,NA,NA,NA,NA,28,10,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1937-01-15,19370101,19371231,6.38,3.2,5.8,0.63,5.17,NA,NA,24.3,-18.7,1645.4,59.1,NA,10811,NA,NA,NA,NA,28,10,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1938-01-15,19380101,19381231,6.26,3.15,5.99,0.6,5.64,1332.2,NA,21.3,-24.8,1526.5,47,NA,15916,NA,NA,NA,NA,32,11,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1938-01-15,19380101,19381231,6.26,3.15,5.99,0.6,5.64,1332.2,NA,21.3,-24.8,1526.5,47,NA,15916,NA,NA,NA,NA,32,11,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1939-01-15,19390101,19391231,6.27,2.76,5.25,0.41,4.65,NA,NA,23.1,-15.5,1454.2,38.7,NA,8720,NA,NA,NA,NA,8,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1939-01-15,19390101,19391231,6.27,2.76,5.25,0.41,4.65,NA,NA,23.1,-15.5,1454.2,38.7,NA,8720,NA,NA,NA,NA,8,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1940-01-15,19400101,19401231,6.17,1.34,3.89,-1.08,5.33,1271.2,NA,20,-23.8,1601.8,88.4,NA,11870,NA,NA,NA,NA,7,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1940-01-15,19400101,19401231,6.17,1.34,3.89,-1.08,5.33,1271.2,NA,20,-23.8,1601.8,88.4,NA,11870,NA,NA,NA,NA,7,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1941-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1941-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1942-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1942-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1943-01-15,19430101,19431231,5.73,3.56,6.36,0.88,5.59,1680.2,NA,27.1,-13.8,1022.1,32.3,NA,3427,NA,NA,NA,NA,19,4,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1943-01-15,19430101,19431231,5.73,3.56,6.36,0.88,5.59,1680.2,NA,27.1,-13.8,1022.1,32.3,NA,3427,NA,NA,NA,NA,19,4,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1944-01-15,19440101,19441231,6.49,2.6,5.18,0.04,5.75,1282.5,NA,24.9,-14.7,1529,45.5,NA,12339,NA,NA,NA,NA,30,3,NA,NA,1135,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1944-01-15,19440101,19441231,6.49,2.6,5.18,0.04,5.75,1282.5,NA,24.9,-14.7,1529,45.5,NA,12339,NA,NA,NA,NA,30,3,NA,NA,1134,51.7986,10.6183
722,Brocken,Sachsen-Anhalt,1946-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,51.7986,10.6183
